Day,Hour,Site,Species,PC1,PC2,Shannon,Simpson,Distance,Richness
2023/2/11,7:27,23,Ammodramus humeralis,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/11,7:27,23,Volatinia jacarina,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/11,7:27,23,Volatinia jacarina,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/11,7:27,23,Synallaxis albescens,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/11,7:27,23,Synallaxis albescens,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/11,7:27,23,Synallaxis albescens,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/11,7:27,23,Synallaxis albescens,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Elaenia flavogaster,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Crotophaga ani,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Pygochelidon cyanoleuca,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Polytmus theresiae,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Zonotrichia capensis,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Coereba flaveola,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Todirostrum cinereum,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Leistes militaris,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Sporophila minuta,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Leistes militaris,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Sporophila minuta,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Synallaxis albescens,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Volatinia jacarina,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Synallaxis albescens,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Volatinia jacarina,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Synallaxis albescens,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/15,7:28,23,Volatinia jacarina,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/24,10:00,23,Volatinia jacarina,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/24,10:00,23,Pitangus sulphuratus,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/24,10:00,23,Synallaxis albescens,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/24,10:00,23,Sporophila minuta,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/24,10:00,23,Tyrannulus elatus,-0.194504243,-0.039403421,2.58270097,0.9016,498.6841381,18
2023/2/11,6:53,24,Pitangus sulphuratus,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/11,6:53,24,Vanellus chilensis,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/11,6:53,24,Zonotrichia capensis,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/11,6:53,24,Tapera naevia,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/11,6:53,24,Leistes militaris,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/11,6:53,24,Leistes militaris,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/15,9:00,24,Leistes militaris,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/15,9:00,24,Leistes militaris,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/16,6:10,24,Ardea alba,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/16,6:10,24,Mustelirallus albicollis,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/16,6:10,24,Pitangus sulphuratus,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/16,6:10,24,Leistes militaris,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/16,6:10,24,Leistes militaris,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/16,6:10,24,Leistes militaris,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/26,11:22,24,Pitangus sulphuratus,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/26,11:22,24,Leistes militaris,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/26,11:22,24,Vanellus chilensis,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/26,11:22,24,Tapera naevia,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/26,11:22,24,Tapera naevia,-0.120575295,0.499418181,1.648991588,0.753462604,597.520317,7
2023/2/19,10:50,25,Synallaxis albescens,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/19,10:50,25,Phaeomyias murina,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/19,10:50,25,Elaenia flavogaster,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/19,10:50,25,Todirostrum cinereum,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/19,10:50,25,Pitangus sulphuratus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/19,10:50,25,Columbina minuta,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/19,10:50,25,Leistes militaris,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/19,10:50,25,Leistes militaris,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/19,10:50,25,Leistes militaris,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Elaenia flavogaster,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Todirostrum cinereum,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Taraba major,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Emberizoides herbicola,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Vireo chivi,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Myiozetetes cayanensis,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Tyrannus melancholicus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Leistes militaris,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Tyrannus melancholicus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Leistes militaris,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Synallaxis albescens,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Synallaxis albescens,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Synallaxis albescens,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/20,7:54,25,Pitangus sulphuratus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Myiarchus ferox,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Ardea alba,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Tyrannus melancholicus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Crotophaga ani,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Egretta thula,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Myiozetetes cayanensis,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Troglodytes musculus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Todirostrum cinereum,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Myiophobus fasciatus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Synallaxis albescens,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Forpus passerinus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Pitangus sulphuratus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Vanellus chilensis,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Leistes militaris,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Pitangus sulphuratus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Leistes militaris,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/23,9:09,25,Pitangus sulphuratus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Synallaxis albescens,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Crotophaga ani,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Caracara plancus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Saltator coerulescens,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Tapera naevia,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Volatinia jacarina,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Emberizoides herbicola,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Tapera naevia,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Volatinia jacarina,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Emberizoides herbicola,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Sporophila nigricollis,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Sporophila nigricollis,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Sporophila nigricollis,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Leistes militaris,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Leistes militaris,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Leistes militaris,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Leistes militaris,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/24,8:15,25,Pitangus sulphuratus,-0.118958196,0.045101321,2.888153685,0.922116528,519.0514171,25
2023/2/13,7:18,26,Ammodramus humeralis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Sporophila nigricollis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Volatinia jacarina,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Zonotrichia capensis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Emberizoides herbicola,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Patagioenas cayennensis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Synallaxis albescens,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Emberizoides herbicola,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Patagioenas cayennensis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Synallaxis albescens,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Leistes militaris,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Leistes militaris,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Leistes militaris,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/13,7:18,26,Pitangus sulphuratus,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Elaenia flavogaster,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Zonotrichia capensis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Synallaxis albescens,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Mustelirallus albicollis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Sporophila minuta,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Emberizoides herbicola,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Vireo chivi,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Tyrannus melancholicus,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Legatus leucophaius,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Myiozetetes cayanensis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Volatinia jacarina,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Volatinia jacarina,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Leistes militaris,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Leistes militaris,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Leistes militaris,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/18,7:19,26,Leistes militaris,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Volatinia jacarina,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Synallaxis albescens,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Hirundo rustica,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Zonotrichia capensis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Tachornis squamata,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Emberizoides herbicola,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Schistochlamys melanopis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Leistes militaris,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Schistochlamys melanopis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Leistes militaris,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Pitangus sulphuratus,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Pitangus sulphuratus,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/21,8:23,26,Pitangus sulphuratus,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Todirostrum cinereum,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Heterospizias meridionalis,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Pitangus sulphuratus,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Tyrannus melancholicus,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Camptostoma obsoletum,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Sporophila minuta,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Emberizoides herbicola,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Volatinia jacarina,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Leistes militaris,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Synallaxis albescens,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Sporophila minuta,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Emberizoides herbicola,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Volatinia jacarina,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Leistes militaris,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Synallaxis albescens,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Volatinia jacarina,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Volatinia jacarina,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/22,9:07,26,Volatinia jacarina,-0.184456401,0.046951635,2.693648795,0.908357968,447.8333217,22
2023/2/11,9:55,27,Thraupis palmarum,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/11,9:55,27,Elaenia flavogaster,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/11,9:55,27,Leptotila verreauxi,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/11,9:55,27,Hylophilus pectoralis,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/11,9:55,27,Dryocopus lineatus,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/12,8:05,27,Elaenia flavogaster,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/12,8:05,27,Piaya cayana,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/12,8:05,27,Pitangus sulphuratus,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/12,8:05,27,Taraba major,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/12,8:05,27,Todirostrum cinereum,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/12,8:05,27,Tyrannus melancholicus,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/15,6:18,27,Attila cinnamomeus,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/15,6:18,27,Brotogeris versicolurus,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/15,6:18,27,Myiarchus ferox,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/15,6:18,27,Pitangus sulphuratus,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/15,6:18,27,Taraba major,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/19,11:00,27,Taraba major,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/19,11:00,27,Todirostrum cinereum,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/19,11:00,27,Pitangus sulphuratus,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/19,11:00,27,Pitangus sulphuratus,0.389381571,0.095532091,2.415052122,0.895,0,13
2023/2/10,10:24,28,Pteroglossus aracari,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/10,10:24,28,Tyrannus melancholicus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/10,10:24,28,Thraupis palmarum,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Elaenia flavogaster,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Pheugopedius genibarbis,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Ramphocelus carbo,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Piaya cayana,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Eucometis penicillata,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Attila cinnamomeus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Turdus leucomelas,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Myiozetetes cayanensis,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Dendroplex picus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Ramphastos tucanus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Celeus flavus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Rupornis magnirostris,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Tyrannus melancholicus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/14,8:31,28,Tyrannus melancholicus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Thraupis palmarum,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Elaenia flavogaster,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Glaucis hirsutus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Piaya cayana,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Eucometis penicillata,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Attila cinnamomeus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Turdus leucomelas,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Myiozetetes cayanensis,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Ramphocelus carbo,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Saltator maximus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Crypturellus soui,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Tyrannus melancholicus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Pitangus sulphuratus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Tyrannus melancholicus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/17,7:18,28,Pitangus sulphuratus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/20,6:22,28,Attila cinnamomeus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/20,6:22,28,Pheugopedius genibarbis,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/20,6:22,28,Celeus flavus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/20,6:22,28,Ramphocelus carbo,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/20,6:22,28,Attila spadiceus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/20,6:22,28,Taraba major,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/20,6:22,28,Leptotila verreauxi,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/20,6:22,28,Saltator maximus,0.509285501,-0.058351184,2.976334281,0.9425,0,22
2023/2/11,6:13,29,Attila cinnamomeus,0.524269879,0.173119135,2.13338193,0.859375,0,10
2023/2/11,6:13,29,Phaethornis ruber,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/17,7:50,29,Attila spadiceus,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/17,7:50,29,Tyrannus melancholicus,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/17,7:50,29,Pitangus sulphuratus,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/17,7:50,29,Pitangus sulphuratus,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/25,8:24,29,Attila cinnamomeus,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/25,8:24,29,Pitangus sulphuratus,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/25,8:24,29,Pheugopedius genibarbis,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/25,8:24,29,Celeus flavus,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/25,8:24,29,Thamnophilus palliatus,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/25,8:24,29,Thamnophilus palliatus,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/26,10:23,29,Attila cinnamomeus,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/26,10:23,29,Glaucis hirsutus,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/26,10:23,29,Megarynchus pitangua,0.524269879,0.173119135,2.650286777,0.859375,0,10
2023/2/26,10:23,29,Pitangus sulphuratus,0.524269879,0.173119135,2.650286777,0.859375,0,10
